"","name","forecast.wk","value","team","season","location","target","pred.type","bin.lwr","bin.upr.strict"
"3257","p(peak_week=18)",4,0.0413,"baseline","2010/2011","iquitos","peakweek","bin",18,19
"3258","p(peak_week=19)",4,0.0373,"baseline","2010/2011","iquitos","peakweek","bin",19,20
"3259","p(peak_week=20)",4,0.0096,"baseline","2010/2011","iquitos","peakweek","bin",20,21
"3260","p(peak_week=21)",4,0.0212,"baseline","2010/2011","iquitos","peakweek","bin",21,22
"3261","p(peak_week=22)",4,0.0229,"baseline","2010/2011","iquitos","peakweek","bin",22,23
"3262","p(peak_week=23)",4,0.0199,"baseline","2010/2011","iquitos","peakweek","bin",23,24
"3263","p(peak_week=24)",4,0.0282,"baseline","2010/2011","iquitos","peakweek","bin",24,25
"3264","p(peak_week=25)",4,0.0012,"baseline","2010/2011","iquitos","peakweek","bin",25,26
"3265","p(peak_week=26)",4,0,"baseline","2010/2011","iquitos","peakweek","bin",26,27
"3266","p(peak_week=27)",4,1e-04,"baseline","2010/2011","iquitos","peakweek","bin",27,28
"3267","p(peak_week=28)",4,0.0865,"baseline","2010/2011","iquitos","peakweek","bin",28,29
"3268","p(peak_week=29)",4,0.0169,"baseline","2010/2011","iquitos","peakweek","bin",29,30
"3269","p(peak_week=30)",4,0.1214,"baseline","2010/2011","iquitos","peakweek","bin",30,31
"3270","p(peak_week=31)",4,0.0782,"baseline","2010/2011","iquitos","peakweek","bin",31,32
"3271","p(peak_week=32)",4,0.0923,"baseline","2010/2011","iquitos","peakweek","bin",32,33
"3272","p(peak_week=33)",4,0.0382,"baseline","2010/2011","iquitos","peakweek","bin",33,34
"3273","p(peak_week=34)",4,0.0657,"baseline","2010/2011","iquitos","peakweek","bin",34,35
"3274","p(peak_week=35)",4,0.0558,"baseline","2010/2011","iquitos","peakweek","bin",35,36
"3275","p(peak_week=36)",4,0.016,"baseline","2010/2011","iquitos","peakweek","bin",36,37
"3276","p(peak_week=37)",4,0.0259,"baseline","2010/2011","iquitos","peakweek","bin",37,38
"3277","p(peak_week=38)",4,0.0147,"baseline","2010/2011","iquitos","peakweek","bin",38,39
"3278","p(peak_week=39)",4,0.0122,"baseline","2010/2011","iquitos","peakweek","bin",39,40
"3279","p(peak_week=40)",4,0.0168,"baseline","2010/2011","iquitos","peakweek","bin",40,41
"3280","p(peak_week=41)",4,0.0074,"baseline","2010/2011","iquitos","peakweek","bin",41,42
"3281","p(peak_week=42)",4,0.003,"baseline","2010/2011","iquitos","peakweek","bin",42,43
"3282","p(peak_week=43)",4,0.0127,"baseline","2010/2011","iquitos","peakweek","bin",43,44
"3283","p(peak_week=44)",4,0.0019,"baseline","2010/2011","iquitos","peakweek","bin",44,45
"3284","p(peak_week=45)",4,0.0027,"baseline","2010/2011","iquitos","peakweek","bin",45,46
"3285","p(peak_week=46)",4,0.0027,"baseline","2010/2011","iquitos","peakweek","bin",46,47
"3286","p(peak_week=47)",4,0.002,"baseline","2010/2011","iquitos","peakweek","bin",47,48
"3287","p(peak_week=48)",4,0.0043,"baseline","2010/2011","iquitos","peakweek","bin",48,49
"3288","p(peak_week=49)",4,0.0051,"baseline","2010/2011","iquitos","peakweek","bin",49,50
"3289","p(peak_week=50)",4,5e-04,"baseline","2010/2011","iquitos","peakweek","bin",50,51
"3290","p(peak_week=51)",4,0.0012,"baseline","2010/2011","iquitos","peakweek","bin",51,52
"3291","p(peak_week=52)",4,0.0026,"baseline","2010/2011","iquitos","peakweek","bin",52,53
"3292","point",8,31,"baseline","2010/2011","iquitos","peakweek","point",NA,NA
"3293","p(peak_week=1)",8,0,"baseline","2010/2011","iquitos","peakweek","bin",1,2
"3294","p(peak_week=2)",8,0,"baseline","2010/2011","iquitos","peakweek","bin",2,3
"3295","p(peak_week=3)",8,0,"baseline","2010/2011","iquitos","peakweek","bin",3,4
"3296","p(peak_week=4)",8,0,"baseline","2010/2011","iquitos","peakweek","bin",4,5
"3297","p(peak_week=5)",8,0,"baseline","2010/2011","iquitos","peakweek","bin",5,6
"3298","p(peak_week=6)",8,0,"baseline","2010/2011","iquitos","peakweek","bin",6,7
"3299","p(peak_week=7)",8,0,"baseline","2010/2011","iquitos","peakweek","bin",7,8
"3300","p(peak_week=8)",8,0,"baseline","2010/2011","iquitos","peakweek","bin",8,9
"3301","p(peak_week=9)",8,0,"baseline","2010/2011","iquitos","peakweek","bin",9,10
"3302","p(peak_week=10)",8,0,"baseline","2010/2011","iquitos","peakweek","bin",10,11
"3303","p(peak_week=11)",8,0.0035,"baseline","2010/2011","iquitos","peakweek","bin",11,12
"3304","p(peak_week=12)",8,0.0041,"baseline","2010/2011","iquitos","peakweek","bin",12,13
"3305","p(peak_week=13)",8,9e-04,"baseline","2010/2011","iquitos","peakweek","bin",13,14
"3306","p(peak_week=14)",8,0.0236,"baseline","2010/2011","iquitos","peakweek","bin",14,15
"3307","p(peak_week=15)",8,0.0097,"baseline","2010/2011","iquitos","peakweek","bin",15,16
"3308","p(peak_week=16)",8,0.0291,"baseline","2010/2011","iquitos","peakweek","bin",16,17
"3309","p(peak_week=17)",8,0.0116,"baseline","2010/2011","iquitos","peakweek","bin",17,18
"3310","p(peak_week=18)",8,0.0423,"baseline","2010/2011","iquitos","peakweek","bin",18,19
"3311","p(peak_week=19)",8,0.0328,"baseline","2010/2011","iquitos","peakweek","bin",19,20
"3312","p(peak_week=20)",8,0.0107,"baseline","2010/2011","iquitos","peakweek","bin",20,21
"3313","p(peak_week=21)",8,0.0198,"baseline","2010/2011","iquitos","peakweek","bin",21,22
"3314","p(peak_week=22)",8,0.0309,"baseline","2010/2011","iquitos","peakweek","bin",22,23
"3315","p(peak_week=23)",8,0.0197,"baseline","2010/2011","iquitos","peakweek","bin",23,24
"3316","p(peak_week=24)",8,0.0288,"baseline","2010/2011","iquitos","peakweek","bin",24,25
"3317","p(peak_week=25)",8,0.0015,"baseline","2010/2011","iquitos","peakweek","bin",25,26
"3318","p(peak_week=26)",8,0,"baseline","2010/2011","iquitos","peakweek","bin",26,27
"3319","p(peak_week=27)",8,0,"baseline","2010/2011","iquitos","peakweek","bin",27,28
"3320","p(peak_week=28)",8,0.086,"baseline","2010/2011","iquitos","peakweek","bin",28,29
"3321","p(peak_week=29)",8,0.0186,"baseline","2010/2011","iquitos","peakweek","bin",29,30
"3322","p(peak_week=30)",8,0.1225,"baseline","2010/2011","iquitos","peakweek","bin",30,31
"3323","p(peak_week=31)",8,0.0751,"baseline","2010/2011","iquitos","peakweek","bin",31,32
"3324","p(peak_week=32)",8,0.1037,"baseline","2010/2011","iquitos","peakweek","bin",32,33
"3325","p(peak_week=33)",8,0.0392,"baseline","2010/2011","iquitos","peakweek","bin",33,34
"3326","p(peak_week=34)",8,0.0676,"baseline","2010/2011","iquitos","peakweek","bin",34,35
"3327","p(peak_week=35)",8,0.0608,"baseline","2010/2011","iquitos","peakweek","bin",35,36
"3328","p(peak_week=36)",8,0.0168,"baseline","2010/2011","iquitos","peakweek","bin",36,37
"3329","p(peak_week=37)",8,0.029,"baseline","2010/2011","iquitos","peakweek","bin",37,38
"3330","p(peak_week=38)",8,0.017,"baseline","2010/2011","iquitos","peakweek","bin",38,39
"3331","p(peak_week=39)",8,0.0136,"baseline","2010/2011","iquitos","peakweek","bin",39,40
"3332","p(peak_week=40)",8,0.0181,"baseline","2010/2011","iquitos","peakweek","bin",40,41
"3333","p(peak_week=41)",8,0.0103,"baseline","2010/2011","iquitos","peakweek","bin",41,42
"3334","p(peak_week=42)",8,0.0046,"baseline","2010/2011","iquitos","peakweek","bin",42,43
"3335","p(peak_week=43)",8,0.0181,"baseline","2010/2011","iquitos","peakweek","bin",43,44
"3336","p(peak_week=44)",8,0.0031,"baseline","2010/2011","iquitos","peakweek","bin",44,45
"3337","p(peak_week=45)",8,0.0034,"baseline","2010/2011","iquitos","peakweek","bin",45,46
"3338","p(peak_week=46)",8,0.0033,"baseline","2010/2011","iquitos","peakweek","bin",46,47
"3339","p(peak_week=47)",8,0.001,"baseline","2010/2011","iquitos","peakweek","bin",47,48
"3340","p(peak_week=48)",8,0.006,"baseline","2010/2011","iquitos","peakweek","bin",48,49
"3341","p(peak_week=49)",8,0.0071,"baseline","2010/2011","iquitos","peakweek","bin",49,50
"3342","p(peak_week=50)",8,0.0012,"baseline","2010/2011","iquitos","peakweek","bin",50,51
"3343","p(peak_week=51)",8,0.0012,"baseline","2010/2011","iquitos","peakweek","bin",51,52
"3344","p(peak_week=52)",8,0.0037,"baseline","2010/2011","iquitos","peakweek","bin",52,53
"3345","point",12,30,"baseline","2010/2011","iquitos","peakweek","point",NA,NA
"3346","p(peak_week=1)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",1,2
"3347","p(peak_week=2)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",2,3
"3348","p(peak_week=3)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",3,4
"3349","p(peak_week=4)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",4,5
"3350","p(peak_week=5)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",5,6
"3351","p(peak_week=6)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",6,7
"3352","p(peak_week=7)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",7,8
"3353","p(peak_week=8)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",8,9
"3354","p(peak_week=9)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",9,10
"3355","p(peak_week=10)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",10,11
"3356","p(peak_week=11)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",11,12
"3357","p(peak_week=12)",12,1e-04,"baseline","2010/2011","iquitos","peakweek","bin",12,13
"3358","p(peak_week=13)",12,4e-04,"baseline","2010/2011","iquitos","peakweek","bin",13,14
"3359","p(peak_week=14)",12,0.0309,"baseline","2010/2011","iquitos","peakweek","bin",14,15
"3360","p(peak_week=15)",12,0.0148,"baseline","2010/2011","iquitos","peakweek","bin",15,16
"3361","p(peak_week=16)",12,0.0404,"baseline","2010/2011","iquitos","peakweek","bin",16,17
"3362","p(peak_week=17)",12,0.015,"baseline","2010/2011","iquitos","peakweek","bin",17,18
"3363","p(peak_week=18)",12,0.0488,"baseline","2010/2011","iquitos","peakweek","bin",18,19
"3364","p(peak_week=19)",12,0.0383,"baseline","2010/2011","iquitos","peakweek","bin",19,20
"3365","p(peak_week=20)",12,0.0109,"baseline","2010/2011","iquitos","peakweek","bin",20,21
"3366","p(peak_week=21)",12,0.0233,"baseline","2010/2011","iquitos","peakweek","bin",21,22
"3367","p(peak_week=22)",12,0.026,"baseline","2010/2011","iquitos","peakweek","bin",22,23
"3368","p(peak_week=23)",12,0.0213,"baseline","2010/2011","iquitos","peakweek","bin",23,24
"3369","p(peak_week=24)",12,0.0283,"baseline","2010/2011","iquitos","peakweek","bin",24,25
"3370","p(peak_week=25)",12,0.0014,"baseline","2010/2011","iquitos","peakweek","bin",25,26
"3371","p(peak_week=26)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",26,27
"3372","p(peak_week=27)",12,0,"baseline","2010/2011","iquitos","peakweek","bin",27,28
"3373","p(peak_week=28)",12,0.087,"baseline","2010/2011","iquitos","peakweek","bin",28,29
"3374","p(peak_week=29)",12,0.0164,"baseline","2010/2011","iquitos","peakweek","bin",29,30
"3375","p(peak_week=30)",12,0.1142,"baseline","2010/2011","iquitos","peakweek","bin",30,31
"3376","p(peak_week=31)",12,0.0735,"baseline","2010/2011","iquitos","peakweek","bin",31,32
"3377","p(peak_week=32)",12,0.1018,"baseline","2010/2011","iquitos","peakweek","bin",32,33
"3378","p(peak_week=33)",12,0.037,"baseline","2010/2011","iquitos","peakweek","bin",33,34
"3379","p(peak_week=34)",12,0.0676,"baseline","2010/2011","iquitos","peakweek","bin",34,35
"3380","p(peak_week=35)",12,0.0589,"baseline","2010/2011","iquitos","peakweek","bin",35,36
"3381","p(peak_week=36)",12,0.0188,"baseline","2010/2011","iquitos","peakweek","bin",36,37
"3382","p(peak_week=37)",12,0.0272,"baseline","2010/2011","iquitos","peakweek","bin",37,38
"3383","p(peak_week=38)",12,0.017,"baseline","2010/2011","iquitos","peakweek","bin",38,39
"3384","p(peak_week=39)",12,0.0095,"baseline","2010/2011","iquitos","peakweek","bin",39,40
"3385","p(peak_week=40)",12,0.0153,"baseline","2010/2011","iquitos","peakweek","bin",40,41
"3386","p(peak_week=41)",12,0.0094,"baseline","2010/2011","iquitos","peakweek","bin",41,42
"3387","p(peak_week=42)",12,0.0048,"baseline","2010/2011","iquitos","peakweek","bin",42,43
"3388","p(peak_week=43)",12,0.0149,"baseline","2010/2011","iquitos","peakweek","bin",43,44
"3389","p(peak_week=44)",12,0.0023,"baseline","2010/2011","iquitos","peakweek","bin",44,45
"3390","p(peak_week=45)",12,0.0033,"baseline","2010/2011","iquitos","peakweek","bin",45,46
"3391","p(peak_week=46)",12,0.0031,"baseline","2010/2011","iquitos","peakweek","bin",46,47
"3392","p(peak_week=47)",12,8e-04,"baseline","2010/2011","iquitos","peakweek","bin",47,48
"3393","p(peak_week=48)",12,0.0047,"baseline","2010/2011","iquitos","peakweek","bin",48,49
"3394","p(peak_week=49)",12,0.0062,"baseline","2010/2011","iquitos","peakweek","bin",49,50
"3395","p(peak_week=50)",12,0.0013,"baseline","2010/2011","iquitos","peakweek","bin",50,51
"3396","p(peak_week=51)",12,0.0014,"baseline","2010/2011","iquitos","peakweek","bin",51,52
"3397","p(peak_week=52)",12,0.0037,"baseline","2010/2011","iquitos","peakweek","bin",52,53
"3398","point",16,31,"baseline","2010/2011","iquitos","peakweek","point",NA,NA
"3399","p(peak_week=1)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",1,2
"3400","p(peak_week=2)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",2,3
"3401","p(peak_week=3)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",3,4
"3402","p(peak_week=4)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",4,5
"3403","p(peak_week=5)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",5,6
"3404","p(peak_week=6)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",6,7
"3405","p(peak_week=7)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",7,8
"3406","p(peak_week=8)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",8,9
"3407","p(peak_week=9)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",9,10
"3408","p(peak_week=10)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",10,11
"3409","p(peak_week=11)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",11,12
"3410","p(peak_week=12)",16,1e-04,"baseline","2010/2011","iquitos","peakweek","bin",12,13
"3411","p(peak_week=13)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",13,14
"3412","p(peak_week=14)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",14,15
"3413","p(peak_week=15)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",15,16
"3414","p(peak_week=16)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",16,17
"3415","p(peak_week=17)",16,0.0017,"baseline","2010/2011","iquitos","peakweek","bin",17,18
"3416","p(peak_week=18)",16,0.0221,"baseline","2010/2011","iquitos","peakweek","bin",18,19
"3417","p(peak_week=19)",16,0.0296,"baseline","2010/2011","iquitos","peakweek","bin",19,20
"3418","p(peak_week=20)",16,0.01,"baseline","2010/2011","iquitos","peakweek","bin",20,21
"3419","p(peak_week=21)",16,0.0212,"baseline","2010/2011","iquitos","peakweek","bin",21,22
"3420","p(peak_week=22)",16,0.0301,"baseline","2010/2011","iquitos","peakweek","bin",22,23
"3421","p(peak_week=23)",16,0.028,"baseline","2010/2011","iquitos","peakweek","bin",23,24
"3422","p(peak_week=24)",16,0.0334,"baseline","2010/2011","iquitos","peakweek","bin",24,25
"3423","p(peak_week=25)",16,0.0026,"baseline","2010/2011","iquitos","peakweek","bin",25,26
"3424","p(peak_week=26)",16,0,"baseline","2010/2011","iquitos","peakweek","bin",26,27
"3425","p(peak_week=27)",16,1e-04,"baseline","2010/2011","iquitos","peakweek","bin",27,28
"3426","p(peak_week=28)",16,0.1058,"baseline","2010/2011","iquitos","peakweek","bin",28,29
"3427","p(peak_week=29)",16,0.0207,"baseline","2010/2011","iquitos","peakweek","bin",29,30
"3428","p(peak_week=30)",16,0.1383,"baseline","2010/2011","iquitos","peakweek","bin",30,31
"3429","p(peak_week=31)",16,0.0894,"baseline","2010/2011","iquitos","peakweek","bin",31,32
"3430","p(peak_week=32)",16,0.1083,"baseline","2010/2011","iquitos","peakweek","bin",32,33
"3431","p(peak_week=33)",16,0.0396,"baseline","2010/2011","iquitos","peakweek","bin",33,34
"3432","p(peak_week=34)",16,0.0743,"baseline","2010/2011","iquitos","peakweek","bin",34,35
"3433","p(peak_week=35)",16,0.0712,"baseline","2010/2011","iquitos","peakweek","bin",35,36
"3434","p(peak_week=36)",16,0.02,"baseline","2010/2011","iquitos","peakweek","bin",36,37
"3435","p(peak_week=37)",16,0.0314,"baseline","2010/2011","iquitos","peakweek","bin",37,38
"3436","p(peak_week=38)",16,0.0226,"baseline","2010/2011","iquitos","peakweek","bin",38,39
"3437","p(peak_week=39)",16,0.0137,"baseline","2010/2011","iquitos","peakweek","bin",39,40
"3438","p(peak_week=40)",16,0.0166,"baseline","2010/2011","iquitos","peakweek","bin",40,41
"3439","p(peak_week=41)",16,0.0111,"baseline","2010/2011","iquitos","peakweek","bin",41,42
"3440","p(peak_week=42)",16,0.0042,"baseline","2010/2011","iquitos","peakweek","bin",42,43
"3441","p(peak_week=43)",16,0.0201,"baseline","2010/2011","iquitos","peakweek","bin",43,44
"3442","p(peak_week=44)",16,0.0032,"baseline","2010/2011","iquitos","peakweek","bin",44,45
"3443","p(peak_week=45)",16,0.0027,"baseline","2010/2011","iquitos","peakweek","bin",45,46
"3444","p(peak_week=46)",16,0.004,"baseline","2010/2011","iquitos","peakweek","bin",46,47
"3445","p(peak_week=47)",16,0.0021,"baseline","2010/2011","iquitos","peakweek","bin",47,48
"3446","p(peak_week=48)",16,0.006,"baseline","2010/2011","iquitos","peakweek","bin",48,49
"3447","p(peak_week=49)",16,0.008,"baseline","2010/2011","iquitos","peakweek","bin",49,50
"3448","p(peak_week=50)",16,0.0015,"baseline","2010/2011","iquitos","peakweek","bin",50,51
"3449","p(peak_week=51)",16,0.0011,"baseline","2010/2011","iquitos","peakweek","bin",51,52
"3450","p(peak_week=52)",16,0.0052,"baseline","2010/2011","iquitos","peakweek","bin",52,53
"3451","point",20,31,"baseline","2010/2011","iquitos","peakweek","point",NA,NA
"3452","p(peak_week=1)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",1,2
"3453","p(peak_week=2)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",2,3
"3454","p(peak_week=3)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",3,4
"3455","p(peak_week=4)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",4,5
"3456","p(peak_week=5)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",5,6
"3457","p(peak_week=6)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",6,7
"3458","p(peak_week=7)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",7,8
"3459","p(peak_week=8)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",8,9
"3460","p(peak_week=9)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",9,10
"3461","p(peak_week=10)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",10,11
"3462","p(peak_week=11)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",11,12
"3463","p(peak_week=12)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",12,13
"3464","p(peak_week=13)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",13,14
"3465","p(peak_week=14)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",14,15
"3466","p(peak_week=15)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",15,16
"3467","p(peak_week=16)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",16,17
"3468","p(peak_week=17)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",17,18
"3469","p(peak_week=18)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",18,19
"3470","p(peak_week=19)",20,0,"baseline","2010/2011","iquitos","peakweek","bin",19,20
"3471","p(peak_week=20)",20,0.0092,"baseline","2010/2011","iquitos","peakweek","bin",20,21
"3472","p(peak_week=21)",20,0.044,"baseline","2010/2011","iquitos","peakweek","bin",21,22
"3473","p(peak_week=22)",20,0.0506,"baseline","2010/2011","iquitos","peakweek","bin",22,23
"3474","p(peak_week=23)",20,0.0396,"baseline","2010/2011","iquitos","peakweek","bin",23,24
